"id_number","id_label","hatchery","run","region","group","lon","lat","year","sex","age","N","length_mean","source"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,1995,"Male",3,78,529,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,1995,"Male",4,178,815,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,1995,"Male",5,52,959,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,1995,"Female",4,174,777,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,1995,"Female",5,57,902,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,1996,"Male",3,6,532,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,1996,"Male",4,359,796,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,1996,"Male",5,16,960,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,1996,"Female",4,672,765,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,1996,"Female",5,16,849,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,1997,"Male",3,1,560,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,1997,"Male",4,320,815,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,1997,"Male",5,58,957,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,1997,"Female",4,530,774,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,1997,"Female",5,92,897,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,1998,"Male",3,14,505,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,1998,"Male",4,160,781,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,1998,"Male",5,243,949,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,1998,"Female",4,240,745,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,1998,"Female",5,270,878,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,1999,"Male",3,12,519,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,1999,"Male",4,134,798,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,1999,"Male",5,10,942,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,1999,"Female",4,234,767,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,1999,"Female",5,9,896,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2000,"Male",3,31,536,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2000,"Male",4,382,786,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2000,"Male",5,23,959,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2000,"Female",3,3,587,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2000,"Female",4,747,752,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2000,"Female",5,23,883,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2001,"Male",3,3,527,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2001,"Male",4,41,823,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2001,"Male",5,2,1025,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2001,"Female",4,78,776,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2001,"Female",5,3,857,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2002,"Male",3,10,502,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2002,"Male",4,278,791,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2002,"Male",5,13,962,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2002,"Female",3,1,590,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2002,"Female",4,492,751,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2002,"Female",5,24,851,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2003,"Male",3,15,535,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2003,"Male",4,199,791,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2003,"Male",5,78,941,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2003,"Female",4,235,753,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2003,"Female",5,129,882,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2004,"Male",3,11,513,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2004,"Male",4,221,799,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2004,"Male",5,18,942,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2004,"Female",4,480,749,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2004,"Female",5,34,864,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2006,"Male",3,8,529,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2006,"Male",4,161,777,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2006,"Male",5,11,922,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2006,"Female",4,230,732,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2006,"Female",5,16,829,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2007,"Male",3,31,541,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2007,"Male",4,141,778,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2007,"Male",5,45,927,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2007,"Female",4,224,739,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2007,"Female",5,64,867,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2008,"Male",3,41,554,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2008,"Male",4,210,801,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2008,"Male",5,16,943,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2008,"Female",3,1,550,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2008,"Female",4,362,756,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2008,"Female",5,37,867,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2009,"Male",3,161,564,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2009,"Male",4,201,801,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2009,"Male",5,10,915,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2009,"Female",4,342,759,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2009,"Female",5,17,859,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2010,"Male",3,14,533,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2010,"Male",4,107,803,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2010,"Male",5,1,1000,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2010,"Female",4,252,756,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2010,"Female",5,3,873,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2011,"Male",3,28,548,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2011,"Male",4,156,780,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2011,"Male",5,12,923,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2011,"Female",3,1,730,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2011,"Female",4,265,749,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2011,"Female",5,10,889,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2012,"Male",3,17,524,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2012,"Male",4,256,790,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2012,"Male",5,25,912,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2012,"Female",4,376,738,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2012,"Female",5,42,846,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2013,"Male",3,239,534,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2013,"Male",4,971,777,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2013,"Male",5,116,845,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2013,"Male",6,38,782,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2013,"Female",3,1,530,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2013,"Female",4,1455,738,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2013,"Female",5,174,816,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2013,"Female",6,69,761,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2014,"Male",3,52,535,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2014,"Male",4,184,797,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2014,"Male",5,8,909,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2014,"Female",3,1,530,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2014,"Female",4,280,749,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2014,"Female",5,13,839,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2015,"Male",3,28,571,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2015,"Male",4,202,791,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2015,"Male",5,2,940,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2015,"Female",3,1,540,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2015,"Female",4,262,748,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2015,"Female",5,3,843,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2016,"Male",3,24,532,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2016,"Male",4,255,781,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2016,"Male",5,22,910,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2016,"Female",4,414,737,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2016,"Female",5,35,881,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2017,"Male",3,47,573,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2017,"Male",4,309,795,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2017,"Male",5,13,941,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2017,"Female",4,472,747,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2017,"Female",5,19,870,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2018,"Male",3,32,509,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2018,"Male",4,228,786,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2018,"Male",5,1,970,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2018,"Female",4,332,750,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2018,"Female",5,7,831,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2019,"Male",3,72,531,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2019,"Male",4,266,751,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2019,"Male",5,6,857,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2019,"Female",3,1,560,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2019,"Female",4,374,723,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2019,"Female",5,7,820,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,1995,"Male",3,172,730,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,1995,"Male",4,145,901,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,1995,"Male",5,104,993,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,1995,"Male",6,1,1080,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,1995,"Female",3,56,760,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,1995,"Female",4,194,888,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,1995,"Female",5,200,918,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,1995,"Female",6,6,935,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,1996,"Male",3,190,703,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,1996,"Male",4,172,879,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,1996,"Male",5,49,1001,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,1996,"Female",3,26,727,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,1996,"Female",4,256,864,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,1996,"Female",5,93,918,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,1996,"Female",6,3,937,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,1997,"Male",3,51,710,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,1997,"Male",4,195,875,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,1997,"Male",5,28,1052,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,1997,"Male",6,1,1080,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,1997,"Female",3,5,726,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,1997,"Female",4,337,856,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,1997,"Female",5,78,940,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,1998,"Male",3,218,693,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,1998,"Male",4,126,894,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,1998,"Male",5,78,1018,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,1998,"Female",3,39,707,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,1998,"Female",4,233,901,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,1998,"Female",5,213,942,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,1999,"Male",3,99,697,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,1999,"Male",4,228,858,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,1999,"Male",5,20,1016,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,1999,"Female",3,12,724,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,1999,"Female",4,358,844,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,1999,"Female",5,58,943,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2000,"Male",3,167,697,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2000,"Male",4,164,879,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2000,"Male",5,119,1009,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2000,"Female",3,13,737,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2000,"Female",4,202,860,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2000,"Female",5,197,931,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2000,"Female",6,1,940,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2001,"Male",3,341,714,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2001,"Male",4,92,877,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2001,"Male",5,14,1006,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2001,"Male",6,1,1050,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2001,"Female",3,33,733,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2001,"Female",4,112,846,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2001,"Female",5,14,932,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2001,"Female",6,1,1050,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2002,"Male",3,150,706,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2002,"Male",4,262,878,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2002,"Male",5,23,1044,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2002,"Female",3,3,733,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2002,"Female",4,272,867,"usfws"
