"id_number","id_label","hatchery","run","release","region","subregion","group","lon","lat","year","females_spawned","fecundity","source"
17,"Issaquah Fall","Issaquah","Fall","subyearling","Puget Sound","Mid Puget Sound","Puget Sound Fall",-122.038608001114,47.5295999999981,2009,512,4578.125,"wdfw"
17,"Issaquah Fall","Issaquah","Fall","subyearling","Puget Sound","Mid Puget Sound","Puget Sound Fall",-122.038608001114,47.5295999999981,2010,495,4894.83434343434,"wdfw"
17,"Issaquah Fall","Issaquah","Fall","subyearling","Puget Sound","Mid Puget Sound","Puget Sound Fall",-122.038608001114,47.5295999999981,2011,359,4955.43175487465,"wdfw"
17,"Issaquah Fall","Issaquah","Fall","subyearling","Puget Sound","Mid Puget Sound","Puget Sound Fall",-122.038608001114,47.5295999999981,2012,498,4184.4297188755,"wdfw"
17,"Issaquah Fall","Issaquah","Fall","subyearling","Puget Sound","Mid Puget Sound","Puget Sound Fall",-122.038608001114,47.5295999999981,2013,360,4833.33333333333,"wdfw"
17,"Issaquah Fall","Issaquah","Fall","subyearling","Puget Sound","Mid Puget Sound","Puget Sound Fall",-122.038608001114,47.5295999999981,2014,381,3992.78215223097,"wdfw"
17,"Issaquah Fall","Issaquah","Fall","subyearling","Puget Sound","Mid Puget Sound","Puget Sound Fall",-122.038608001114,47.5295999999981,2015,502,4613.04780876494,"wdfw"
17,"Issaquah Fall","Issaquah","Fall","subyearling","Puget Sound","Mid Puget Sound","Puget Sound Fall",-122.038608001114,47.5295999999981,2016,654,4238.53211009174,"wdfw"
17,"Issaquah Fall","Issaquah","Fall","subyearling","Puget Sound","Mid Puget Sound","Puget Sound Fall",-122.038608001114,47.5295999999981,2017,739,4059.87821380244,"wdfw"
17,"Issaquah Fall","Issaquah","Fall","subyearling","Puget Sound","Mid Puget Sound","Puget Sound Fall",-122.038608001114,47.5295999999981,2018,532,4243.89097744361,"wdfw"
17,"Issaquah Fall","Issaquah","Fall","subyearling","Puget Sound","Mid Puget Sound","Puget Sound Fall",-122.038608001114,47.5295999999981,2019,440,4105.11363636364,"wdfw"
18,"Minter Cr Fall","Minter Cr","Fall","subyearling and yearling","Puget Sound","S. Puget Sound","Puget Sound Fall",-122.702674036513,47.3726515825363,1995,312,4464.74358974359,"wdfw"
18,"Minter Cr Fall","Minter Cr","Fall","subyearling and yearling","Puget Sound","S. Puget Sound","Puget Sound Fall",-122.702674036513,47.3726515825363,1996,89,4269.66292134831,"wdfw"
18,"Minter Cr Fall","Minter Cr","Fall","subyearling and yearling","Puget Sound","S. Puget Sound","Puget Sound Fall",-122.702674036513,47.3726515825363,1997,442,3552.03619909502,"wdfw"
18,"Minter Cr Fall","Minter Cr","Fall","subyearling and yearling","Puget Sound","S. Puget Sound","Puget Sound Fall",-122.702674036513,47.3726515825363,1998,1588,4075.56675062972,"wdfw"
18,"Minter Cr Fall","Minter Cr","Fall","subyearling and yearling","Puget Sound","S. Puget Sound","Puget Sound Fall",-122.702674036513,47.3726515825363,1999,704,4244.31818181818,"wdfw"
18,"Minter Cr Fall","Minter Cr","Fall","subyearling and yearling","Puget Sound","S. Puget Sound","Puget Sound Fall",-122.702674036513,47.3726515825363,2000,980,4755.10204081633,"wdfw"
18,"Minter Cr Fall","Minter Cr","Fall","subyearling and yearling","Puget Sound","S. Puget Sound","Puget Sound Fall",-122.702674036513,47.3726515825363,2001,619,4309.69305331179,"wdfw"
18,"Minter Cr Fall","Minter Cr","Fall","subyearling and yearling","Puget Sound","S. Puget Sound","Puget Sound Fall",-122.702674036513,47.3726515825363,2002,482,5061.41078838174,"wdfw"
18,"Minter Cr Fall","Minter Cr","Fall","subyearling and yearling","Puget Sound","S. Puget Sound","Puget Sound Fall",-122.702674036513,47.3726515825363,2003,520,5155.19230769231,"wdfw"
18,"Minter Cr Fall","Minter Cr","Fall","subyearling and yearling","Puget Sound","S. Puget Sound","Puget Sound Fall",-122.702674036513,47.3726515825363,2004,537,4597.76536312849,"wdfw"
18,"Minter Cr Fall","Minter Cr","Fall","subyearling and yearling","Puget Sound","S. Puget Sound","Puget Sound Fall",-122.702674036513,47.3726515825363,2005,496,4186.29032258064,"wdfw"
18,"Minter Cr Fall","Minter Cr","Fall","subyearling and yearling","Puget Sound","S. Puget Sound","Puget Sound Fall",-122.702674036513,47.3726515825363,2006,529,4334.59357277883,"wdfw"
18,"Minter Cr Fall","Minter Cr","Fall","subyearling and yearling","Puget Sound","S. Puget Sound","Puget Sound Fall",-122.702674036513,47.3726515825363,2007,504,4609.92063492064,"wdfw"
18,"Minter Cr Fall","Minter Cr","Fall","subyearling and yearling","Puget Sound","S. Puget Sound","Puget Sound Fall",-122.702674036513,47.3726515825363,2008,948,4304.85232067511,"wdfw"
18,"Minter Cr Fall","Minter Cr","Fall","subyearling and yearling","Puget Sound","S. Puget Sound","Puget Sound Fall",-122.702674036513,47.3726515825363,2009,401,4742.8927680798,"wdfw"
18,"Minter Cr Fall","Minter Cr","Fall","subyearling and yearling","Puget Sound","S. Puget Sound","Puget Sound Fall",-122.702674036513,47.3726515825363,2010,591,4271.06598984772,"wdfw"
18,"Minter Cr Fall","Minter Cr","Fall","subyearling and yearling","Puget Sound","S. Puget Sound","Puget Sound Fall",-122.702674036513,47.3726515825363,2011,231,4887.44588744589,"wdfw"
18,"Minter Cr Fall","Minter Cr","Fall","subyearling and yearling","Puget Sound","S. Puget Sound","Puget Sound Fall",-122.702674036513,47.3726515825363,2012,534,4460.67415730337,"wdfw"
18,"Minter Cr Fall","Minter Cr","Fall","subyearling and yearling","Puget Sound","S. Puget Sound","Puget Sound Fall",-122.702674036513,47.3726515825363,2013,496,4528.84475806452,"wdfw"
18,"Minter Cr Fall","Minter Cr","Fall","subyearling and yearling","Puget Sound","S. Puget Sound","Puget Sound Fall",-122.702674036513,47.3726515825363,2014,651,4537.72503840246,"wdfw"
18,"Minter Cr Fall","Minter Cr","Fall","subyearling and yearling","Puget Sound","S. Puget Sound","Puget Sound Fall",-122.702674036513,47.3726515825363,2015,375,3779.88,"wdfw"
18,"Minter Cr Fall","Minter Cr","Fall","subyearling and yearling","Puget Sound","S. Puget Sound","Puget Sound Fall",-122.702674036513,47.3726515825363,2016,630,3655.7873015873,"wdfw"
18,"Minter Cr Fall","Minter Cr","Fall","subyearling and yearling","Puget Sound","S. Puget Sound","Puget Sound Fall",-122.702674036513,47.3726515825363,2017,639,3567.73395931142,"wdfw"
18,"Minter Cr Fall","Minter Cr","Fall","subyearling and yearling","Puget Sound","S. Puget Sound","Puget Sound Fall",-122.702674036513,47.3726515825363,2018,407,3845.90171990172,"wdfw"
18,"Minter Cr Fall","Minter Cr","Fall","subyearling and yearling","Puget Sound","S. Puget Sound","Puget Sound Fall",-122.702674036513,47.3726515825363,2019,768,3818.73828125,"wdfw"
19,"Samish Fall","Samish","Fall","subyearling and yearling","Puget Sound","N. Washington","Puget Sound Fall",-122.331525638576,48.5649208948457,1995,2995,4341.56928213689,"wdfw"
19,"Samish Fall","Samish","Fall","subyearling and yearling","Puget Sound","N. Washington","Puget Sound Fall",-122.331525638576,48.5649208948457,1996,2713,3924.40103206782,"wdfw"
19,"Samish Fall","Samish","Fall","subyearling and yearling","Puget Sound","N. Washington","Puget Sound Fall",-122.331525638576,48.5649208948457,1997,2723,4116.34226955564,"wdfw"
19,"Samish Fall","Samish","Fall","subyearling and yearling","Puget Sound","N. Washington","Puget Sound Fall",-122.331525638576,48.5649208948457,1998,1932,4727.32919254658,"wdfw"
19,"Samish Fall","Samish","Fall","subyearling and yearling","Puget Sound","N. Washington","Puget Sound Fall",-122.331525638576,48.5649208948457,1999,1732,4236.60508083141,"wdfw"
19,"Samish Fall","Samish","Fall","subyearling and yearling","Puget Sound","N. Washington","Puget Sound Fall",-122.331525638576,48.5649208948457,2000,1429,4282.15535339398,"wdfw"
19,"Samish Fall","Samish","Fall","subyearling and yearling","Puget Sound","N. Washington","Puget Sound Fall",-122.331525638576,48.5649208948457,2001,1686,4221.7674970344,"wdfw"
19,"Samish Fall","Samish","Fall","subyearling and yearling","Puget Sound","N. Washington","Puget Sound Fall",-122.331525638576,48.5649208948457,2002,1608,4527.17661691542,"wdfw"
19,"Samish Fall","Samish","Fall","subyearling and yearling","Puget Sound","N. Washington","Puget Sound Fall",-122.331525638576,48.5649208948457,2003,1509,3978.79390324718,"wdfw"
19,"Samish Fall","Samish","Fall","subyearling and yearling","Puget Sound","N. Washington","Puget Sound Fall",-122.331525638576,48.5649208948457,2004,1340,4322.38805970149,"wdfw"
19,"Samish Fall","Samish","Fall","subyearling and yearling","Puget Sound","N. Washington","Puget Sound Fall",-122.331525638576,48.5649208948457,2005,997,4097.29187562688,"wdfw"
19,"Samish Fall","Samish","Fall","subyearling and yearling","Puget Sound","N. Washington","Puget Sound Fall",-122.331525638576,48.5649208948457,2006,1058,3879.01701323251,"wdfw"
19,"Samish Fall","Samish","Fall","subyearling and yearling","Puget Sound","N. Washington","Puget Sound Fall",-122.331525638576,48.5649208948457,2007,1741,3591.15450890293,"wdfw"
19,"Samish Fall","Samish","Fall","subyearling and yearling","Puget Sound","N. Washington","Puget Sound Fall",-122.331525638576,48.5649208948457,2008,2181,3546.07977991747,"wdfw"
19,"Samish Fall","Samish","Fall","subyearling and yearling","Puget Sound","N. Washington","Puget Sound Fall",-122.331525638576,48.5649208948457,2009,1350,4781.48148148148,"wdfw"
19,"Samish Fall","Samish","Fall","subyearling and yearling","Puget Sound","N. Washington","Puget Sound Fall",-122.331525638576,48.5649208948457,2010,1609,4157.86202610317,"wdfw"
19,"Samish Fall","Samish","Fall","subyearling and yearling","Puget Sound","N. Washington","Puget Sound Fall",-122.331525638576,48.5649208948457,2011,1503,4361.75648702595,"wdfw"
19,"Samish Fall","Samish","Fall","subyearling and yearling","Puget Sound","N. Washington","Puget Sound Fall",-122.331525638576,48.5649208948457,2012,1587,3996.84940138626,"wdfw"
19,"Samish Fall","Samish","Fall","subyearling and yearling","Puget Sound","N. Washington","Puget Sound Fall",-122.331525638576,48.5649208948457,2013,1352,4709.36390532544,"wdfw"
19,"Samish Fall","Samish","Fall","subyearling and yearling","Puget Sound","N. Washington","Puget Sound Fall",-122.331525638576,48.5649208948457,2014,1685,3994.71810089021,"wdfw"
19,"Samish Fall","Samish","Fall","subyearling and yearling","Puget Sound","N. Washington","Puget Sound Fall",-122.331525638576,48.5649208948457,2015,1611,4228.4295468653,"wdfw"
19,"Samish Fall","Samish","Fall","subyearling and yearling","Puget Sound","N. Washington","Puget Sound Fall",-122.331525638576,48.5649208948457,2016,939,4190.09584664537,"wdfw"
19,"Samish Fall","Samish","Fall","subyearling and yearling","Puget Sound","N. Washington","Puget Sound Fall",-122.331525638576,48.5649208948457,2017,1142,3989.49211908932,"wdfw"
19,"Samish Fall","Samish","Fall","subyearling and yearling","Puget Sound","N. Washington","Puget Sound Fall",-122.331525638576,48.5649208948457,2019,1787,4002.23838836038,"wdfw"
20,"Soos Creek Fall","Soos Creek","Fall","subyearling and yearling","Puget Sound","Mid Puget Sound","Puget Sound Fall",-122.168890171027,47.3093866349626,1995,1774,4150.50732807215,"wdfw"
20,"Soos Creek Fall","Soos Creek","Fall","subyearling and yearling","Puget Sound","Mid Puget Sound","Puget Sound Fall",-122.168890171027,47.3093866349626,1996,1499,4426.28418945964,"wdfw"
20,"Soos Creek Fall","Soos Creek","Fall","subyearling and yearling","Puget Sound","Mid Puget Sound","Puget Sound Fall",-122.168890171027,47.3093866349626,1997,1561,4598.46252402306,"wdfw"
20,"Soos Creek Fall","Soos Creek","Fall","subyearling and yearling","Puget Sound","Mid Puget Sound","Puget Sound Fall",-122.168890171027,47.3093866349626,1998,992,4916.02822580645,"wdfw"
20,"Soos Creek Fall","Soos Creek","Fall","subyearling and yearling","Puget Sound","Mid Puget Sound","Puget Sound Fall",-122.168890171027,47.3093866349626,1999,1024,4692.3828125,"wdfw"
20,"Soos Creek Fall","Soos Creek","Fall","subyearling and yearling","Puget Sound","Mid Puget Sound","Puget Sound Fall",-122.168890171027,47.3093866349626,2000,885,5270.9604519774,"wdfw"
20,"Soos Creek Fall","Soos Creek","Fall","subyearling and yearling","Puget Sound","Mid Puget Sound","Puget Sound Fall",-122.168890171027,47.3093866349626,2001,960,4918.75,"wdfw"
20,"Soos Creek Fall","Soos Creek","Fall","subyearling and yearling","Puget Sound","Mid Puget Sound","Puget Sound Fall",-122.168890171027,47.3093866349626,2002,877,5192.7023945268,"wdfw"
20,"Soos Creek Fall","Soos Creek","Fall","subyearling and yearling","Puget Sound","Mid Puget Sound","Puget Sound Fall",-122.168890171027,47.3093866349626,2003,1154,4460.13864818024,"wdfw"
20,"Soos Creek Fall","Soos Creek","Fall","subyearling and yearling","Puget Sound","Mid Puget Sound","Puget Sound Fall",-122.168890171027,47.3093866349626,2004,1064,4515.97744360902,"wdfw"
20,"Soos Creek Fall","Soos Creek","Fall","subyearling and yearling","Puget Sound","Mid Puget Sound","Puget Sound Fall",-122.168890171027,47.3093866349626,2005,1171,3948.98377455167,"wdfw"
20,"Soos Creek Fall","Soos Creek","Fall","subyearling and yearling","Puget Sound","Mid Puget Sound","Puget Sound Fall",-122.168890171027,47.3093866349626,2006,1225,3768.16326530612,"wdfw"
20,"Soos Creek Fall","Soos Creek","Fall","subyearling and yearling","Puget Sound","Mid Puget Sound","Puget Sound Fall",-122.168890171027,47.3093866349626,2007,958,4217.11899791232,"wdfw"
20,"Soos Creek Fall","Soos Creek","Fall","subyearling and yearling","Puget Sound","Mid Puget Sound","Puget Sound Fall",-122.168890171027,47.3093866349626,2008,1074,3824.02234636872,"wdfw"
20,"Soos Creek Fall","Soos Creek","Fall","subyearling and yearling","Puget Sound","Mid Puget Sound","Puget Sound Fall",-122.168890171027,47.3093866349626,2009,863,4681.34414831981,"wdfw"
20,"Soos Creek Fall","Soos Creek","Fall","subyearling and yearling","Puget Sound","Mid Puget Sound","Puget Sound Fall",-122.168890171027,47.3093866349626,2010,1155,4323.4632034632,"wdfw"
20,"Soos Creek Fall","Soos Creek","Fall","subyearling and yearling","Puget Sound","Mid Puget Sound","Puget Sound Fall",-122.168890171027,47.3093866349626,2011,1154,4391.16117850953,"wdfw"
20,"Soos Creek Fall","Soos Creek","Fall","subyearling and yearling","Puget Sound","Mid Puget Sound","Puget Sound Fall",-122.168890171027,47.3093866349626,2012,1365,3866.59340659341,"wdfw"
20,"Soos Creek Fall","Soos Creek","Fall","subyearling and yearling","Puget Sound","Mid Puget Sound","Puget Sound Fall",-122.168890171027,47.3093866349626,2013,1401,3698.07280513919,"wdfw"
20,"Soos Creek Fall","Soos Creek","Fall","subyearling and yearling","Puget Sound","Mid Puget Sound","Puget Sound Fall",-122.168890171027,47.3093866349626,2014,1318,4066.38846737481,"wdfw"
20,"Soos Creek Fall","Soos Creek","Fall","subyearling and yearling","Puget Sound","Mid Puget Sound","Puget Sound Fall",-122.168890171027,47.3093866349626,2015,1573,4006.99300699301,"wdfw"
20,"Soos Creek Fall","Soos Creek","Fall","subyearling and yearling","Puget Sound","Mid Puget Sound","Puget Sound Fall",-122.168890171027,47.3093866349626,2016,1685,3622.55192878338,"wdfw"
20,"Soos Creek Fall","Soos Creek","Fall","subyearling and yearling","Puget Sound","Mid Puget Sound","Puget Sound Fall",-122.168890171027,47.3093866349626,2017,1601,3503.93504059963,"wdfw"
20,"Soos Creek Fall","Soos Creek","Fall","subyearling and yearling","Puget Sound","Mid Puget Sound","Puget Sound Fall",-122.168890171027,47.3093866349626,2018,2104,3943.67870722433,"wdfw"
20,"Soos Creek Fall","Soos Creek","Fall","subyearling and yearling","Puget Sound","Mid Puget Sound","Puget Sound Fall",-122.168890171027,47.3093866349626,2019,2062,4348.69059165858,"wdfw"
21,"Tumwater Falls Fall","Tumwater Falls","Fall","subyearling and yearling","Puget Sound","S. Puget Sound","Puget Sound Fall",-122.904320216676,47.0144191455261,1995,2363,3713.49978840457,"wdfw"
21,"Tumwater Falls Fall","Tumwater Falls","Fall","subyearling and yearling","Puget Sound","S. Puget Sound","Puget Sound Fall",-122.904320216676,47.0144191455261,1996,1981,4079.01161029783,"wdfw"
21,"Tumwater Falls Fall","Tumwater Falls","Fall","subyearling and yearling","Puget Sound","S. Puget Sound","Puget Sound Fall",-122.904320216676,47.0144191455261,1997,1582,4252.84450063211,"wdfw"
21,"Tumwater Falls Fall","Tumwater Falls","Fall","subyearling and yearling","Puget Sound","S. Puget Sound","Puget Sound Fall",-122.904320216676,47.0144191455261,1998,1093,4212.25983531565,"wdfw"
21,"Tumwater Falls Fall","Tumwater Falls","Fall","subyearling and yearling","Puget Sound","S. Puget Sound","Puget Sound Fall",-122.904320216676,47.0144191455261,1999,1281,4400.23419203747,"wdfw"
21,"Tumwater Falls Fall","Tumwater Falls","Fall","subyearling and yearling","Puget Sound","S. Puget Sound","Puget Sound Fall",-122.904320216676,47.0144191455261,2000,1051,4627.02188392008,"wdfw"
21,"Tumwater Falls Fall","Tumwater Falls","Fall","subyearling and yearling","Puget Sound","S. Puget Sound","Puget Sound Fall",-122.904320216676,47.0144191455261,2001,1133,4509.26743159753,"wdfw"
21,"Tumwater Falls Fall","Tumwater Falls","Fall","subyearling and yearling","Puget Sound","S. Puget Sound","Puget Sound Fall",-122.904320216676,47.0144191455261,2002,1036,5129.82625482625,"wdfw"
21,"Tumwater Falls Fall","Tumwater Falls","Fall","subyearling and yearling","Puget Sound","S. Puget Sound","Puget Sound Fall",-122.904320216676,47.0144191455261,2003,1044,4925.79022988506,"wdfw"
21,"Tumwater Falls Fall","Tumwater Falls","Fall","subyearling and yearling","Puget Sound","S. Puget Sound","Puget Sound Fall",-122.904320216676,47.0144191455261,2004,1265,4718.73517786561,"wdfw"
21,"Tumwater Falls Fall","Tumwater Falls","Fall","subyearling and yearling","Puget Sound","S. Puget Sound","Puget Sound Fall",-122.904320216676,47.0144191455261,2005,1393,4390.88298636037,"wdfw"
21,"Tumwater Falls Fall","Tumwater Falls","Fall","subyearling and yearling","Puget Sound","S. Puget Sound","Puget Sound Fall",-122.904320216676,47.0144191455261,2006,1157,4436.08038029386,"wdfw"
21,"Tumwater Falls Fall","Tumwater Falls","Fall","subyearling and yearling","Puget Sound","S. Puget Sound","Puget Sound Fall",-122.904320216676,47.0144191455261,2007,1484,4419.46765498652,"wdfw"
21,"Tumwater Falls Fall","Tumwater Falls","Fall","subyearling and yearling","Puget Sound","S. Puget Sound","Puget Sound Fall",-122.904320216676,47.0144191455261,2008,1421,4652.00422237861,"wdfw"
21,"Tumwater Falls Fall","Tumwater Falls","Fall","subyearling and yearling","Puget Sound","S. Puget Sound","Puget Sound Fall",-122.904320216676,47.0144191455261,2009,1285,4883.29805447471,"wdfw"
21,"Tumwater Falls Fall","Tumwater Falls","Fall","subyearling and yearling","Puget Sound","S. Puget Sound","Puget Sound Fall",-122.904320216676,47.0144191455261,2010,1416,4302.72881355932,"wdfw"
21,"Tumwater Falls Fall","Tumwater Falls","Fall","subyearling and yearling","Puget Sound","S. Puget Sound","Puget Sound Fall",-122.904320216676,47.0144191455261,2011,1315,4619.16349809886,"wdfw"
21,"Tumwater Falls Fall","Tumwater Falls","Fall","subyearling and yearling","Puget Sound","S. Puget Sound","Puget Sound Fall",-122.904320216676,47.0144191455261,2012,1202,3977.44841930116,"wdfw"
21,"Tumwater Falls Fall","Tumwater Falls","Fall","subyearling and yearling","Puget Sound","S. Puget Sound","Puget Sound Fall",-122.904320216676,47.0144191455261,2013,1277,4355.78700078309,"wdfw"
21,"Tumwater Falls Fall","Tumwater Falls","Fall","subyearling and yearling","Puget Sound","S. Puget Sound","Puget Sound Fall",-122.904320216676,47.0144191455261,2014,1078,4181.19666048237,"wdfw"
21,"Tumwater Falls Fall","Tumwater Falls","Fall","subyearling and yearling","Puget Sound","S. Puget Sound","Puget Sound Fall",-122.904320216676,47.0144191455261,2015,787,3984.13087674714,"wdfw"
21,"Tumwater Falls Fall","Tumwater Falls","Fall","subyearling and yearling","Puget Sound","S. Puget Sound","Puget Sound Fall",-122.904320216676,47.0144191455261,2016,1003,3265.09072781655,"wdfw"
21,"Tumwater Falls Fall","Tumwater Falls","Fall","subyearling and yearling","Puget Sound","S. Puget Sound","Puget Sound Fall",-122.904320216676,47.0144191455261,2017,1682,3402.03626634958,"wdfw"
21,"Tumwater Falls Fall","Tumwater Falls","Fall","subyearling and yearling","Puget Sound","S. Puget Sound","Puget Sound Fall",-122.904320216676,47.0144191455261,2018,1594,3485.01882057716,"wdfw"
21,"Tumwater Falls Fall","Tumwater Falls","Fall","subyearling and yearling","Puget Sound","S. Puget Sound","Puget Sound Fall",-122.904320216676,47.0144191455261,2019,1463,3947.80929596719,"wdfw"
22,"Voights Cr Fall","Voights Cr","Fall","subyearling","Puget Sound","Mid Puget Sound","Puget Sound Fall",-122.177507949675,47.082823754897,1995,738,4403.79403794038,"wdfw"
22,"Voights Cr Fall","Voights Cr","Fall","subyearling","Puget Sound","Mid Puget Sound","Puget Sound Fall",-122.177507949675,47.082823754897,1996,765,4088.88888888889,"wdfw"
22,"Voights Cr Fall","Voights Cr","Fall","subyearling","Puget Sound","Mid Puget Sound","Puget Sound Fall",-122.177507949675,47.082823754897,1997,547,4239.48811700183,"wdfw"
22,"Voights Cr Fall","Voights Cr","Fall","subyearling","Puget Sound","Mid Puget Sound","Puget Sound Fall",-122.177507949675,47.082823754897,1998,525,4779.04761904762,"wdfw"
22,"Voights Cr Fall","Voights Cr","Fall","subyearling","Puget Sound","Mid Puget Sound","Puget Sound Fall",-122.177507949675,47.082823754897,1999,530,4611.32075471698,"wdfw"
22,"Voights Cr Fall","Voights Cr","Fall","subyearling","Puget Sound","Mid Puget Sound","Puget Sound Fall",-122.177507949675,47.082823754897,2000,489,4630.67484662577,"wdfw"
22,"Voights Cr Fall","Voights Cr","Fall","subyearling","Puget Sound","Mid Puget Sound","Puget Sound Fall",-122.177507949675,47.082823754897,2001,463,4956.80345572354,"wdfw"
22,"Voights Cr Fall","Voights Cr","Fall","subyearling","Puget Sound","Mid Puget Sound","Puget Sound Fall",-122.177507949675,47.082823754897,2002,420,5552.38095238095,"wdfw"
22,"Voights Cr Fall","Voights Cr","Fall","subyearling","Puget Sound","Mid Puget Sound","Puget Sound Fall",-122.177507949675,47.082823754897,2003,471,4849.25690021231,"wdfw"
22,"Voights Cr Fall","Voights Cr","Fall","subyearling","Puget Sound","Mid Puget Sound","Puget Sound Fall",-122.177507949675,47.082823754897,2004,246,4747.9674796748,"wdfw"
22,"Voights Cr Fall","Voights Cr","Fall","subyearling","Puget Sound","Mid Puget Sound","Puget Sound Fall",-122.177507949675,47.082823754897,2005,528,4227.27272727273,"wdfw"
22,"Voights Cr Fall","Voights Cr","Fall","subyearling","Puget Sound","Mid Puget Sound","Puget Sound Fall",-122.177507949675,47.082823754897,2006,504,4577.38095238095,"wdfw"
22,"Voights Cr Fall","Voights Cr","Fall","subyearling","Puget Sound","Mid Puget Sound","Puget Sound Fall",-122.177507949675,47.082823754897,2007,591,4140.43993231811,"wdfw"
22,"Voights Cr Fall","Voights Cr","Fall","subyearling","Puget Sound","Mid Puget Sound","Puget Sound Fall",-122.177507949675,47.082823754897,2008,480,4854.16666666667,"wdfw"
22,"Voights Cr Fall","Voights Cr","Fall","subyearling","Puget Sound","Mid Puget Sound","Puget Sound Fall",-122.177507949675,47.082823754897,2009,225,5142.22222222222,"wdfw"
22,"Voights Cr Fall","Voights Cr","Fall","subyearling","Puget Sound","Mid Puget Sound","Puget Sound Fall",-122.177507949675,47.082823754897,2010,620,4820.96935483871,"wdfw"
22,"Voights Cr Fall","Voights Cr","Fall","subyearling","Puget Sound","Mid Puget Sound","Puget Sound Fall",-122.177507949675,47.082823754897,2011,463,4470.84233261339,"wdfw"
22,"Voights Cr Fall","Voights Cr","Fall","subyearling","Puget Sound","Mid Puget Sound","Puget Sound Fall",-122.177507949675,47.082823754897,2012,179,4094.96648044693,"wdfw"
22,"Voights Cr Fall","Voights Cr","Fall","subyearling","Puget Sound","Mid Puget Sound","Puget Sound Fall",-122.177507949675,47.082823754897,2013,176,3949.43181818182,"wdfw"
22,"Voights Cr Fall","Voights Cr","Fall","subyearling","Puget Sound","Mid Puget Sound","Puget Sound Fall",-122.177507949675,47.082823754897,2014,533,3776.73545966229,"wdfw"
22,"Voights Cr Fall","Voights Cr","Fall","subyearling","Puget Sound","Mid Puget Sound","Puget Sound Fall",-122.177507949675,47.082823754897,2015,676,4345.87278106509,"wdfw"
22,"Voights Cr Fall","Voights Cr","Fall","subyearling","Puget Sound","Mid Puget Sound","Puget Sound Fall",-122.177507949675,47.082823754897,2016,972,3773.44444444444,"wdfw"
22,"Voights Cr Fall","Voights Cr","Fall","subyearling","Puget Sound","Mid Puget Sound","Puget Sound Fall",-122.177507949675,47.082823754897,2017,830,3571.0843373494,"wdfw"
22,"Voights Cr Fall","Voights Cr","Fall","subyearling","Puget Sound","Mid Puget Sound","Puget Sound Fall",-122.177507949675,47.082823754897,2018,575,3813.91304347826,"wdfw"
22,"Voights Cr Fall","Voights Cr","Fall","subyearling","Puget Sound","Mid Puget Sound","Puget Sound Fall",-122.177507949675,47.082823754897,2019,492,4335.36585365854,"wdfw"
23,"Carson NFH Spring","Carson NFH","Spring","yearling","Lower Columbia","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,1995,233,4613.02575107296,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","yearling","Lower Columbia","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,1996,933,4285.15541264737,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","yearling","Lower Columbia","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,1997,630,4642.58412698413,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","yearling","Lower Columbia","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,1998,503,4577.11133200795,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","yearling","Lower Columbia","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,1999,511,4294.90802348337,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","yearling","Lower Columbia","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2000,525,4221.01333333333,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","yearling","Lower Columbia","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2001,525,4236.38095238095,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","yearling","Lower Columbia","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2002,600,3865.41833333333,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","yearling","Lower Columbia","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2003,556,3791.84712230216,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","yearling","Lower Columbia","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2004,550,3196.35454545455,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","yearling","Lower Columbia","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2005,550,4078.85636363636,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","yearling","Lower Columbia","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2006,552,3791.62137681159,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","yearling","Lower Columbia","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2007,522,3871.77586206897,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","yearling","Lower Columbia","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2008,540,4469.29444444444,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","yearling","Lower Columbia","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2009,540,4392.99074074074,"usfws"
